PositionsID,Typ,Wert,LKW_KENNZ
16106845155,2,805992.75,WL-PL-431
16106845155,4,0.0,WL-PL-431
16106845550,4,0.0,WL-PL-431
16106845550,1,0.0,WL-PL-431
16106845550,5,0.0,WL-PL-431
16106845550,2,805992.75,WL-PL-431
16106845550,4,0.0,WL-PL-431
16106845615,4,0.0,WL-PL-431
16106845615,1,0.0,WL-PL-431
16106845615,5,0.0,WL-PL-431
16106845615,2,805992.75,WL-PL-431
16106845615,4,0.0,WL-PL-431
16106845724,4,0.0,WL-PL-431
16106845724,1,0.0,WL-PL-431
16106845724,5,0.0,WL-PL-431
16106845724,2,805992.75,WL-PL-431
16106845724,4,0.0,WL-PL-431
16106845773,4,0.0,WL-PL-431
16106845773,1,0.0,WL-PL-431
16106845773,5,0.0,WL-PL-431
16106845773,2,805992.75,WL-PL-431
16106845773,4,0.0,WL-PL-431
16107068173,4,0.0,PLO-TS-859
16107068173,1,0.0,PLO-TS-859
16107068173,5,0.0,PLO-TS-859
16107068173,2,502910.6,PLO-TS-859
16107068173,4,0.0,PLO-TS-859
16107068327,4,0.0,PLO-TS-859
16107068327,1,0.0,PLO-TS-859
16107068327,5,0.0,PLO-TS-859
16107068327,2,502910.6,PLO-TS-859
16107068327,4,0.0,PLO-TS-859
16107068479,4,0.0,PLO-TS-859
16107068479,1,0.0,PLO-TS-859
16107068479,5,0.0,PLO-TS-859
16107068479,2,502910.6,PLO-TS-859
16107068479,4,0.0,PLO-TS-859
16107084331,4,0.0,WL-PL-431
16107084331,1,0.0,WL-PL-431
16107084331,5,0.0,WL-PL-431
16107084331,2,805998.6,WL-PL-431
16107084331,4,0.0,WL-PL-431
16107084494,4,0.0,WL-PL-431
16107084494,1,0.0,WL-PL-431
16107084494,5,0.0,WL-PL-431
16107084494,2,805998.6,WL-PL-431
16107084494,4,0.0,WL-PL-431
16107084571,4,0.0,WL-PL-431
16107084571,1,0.0,WL-PL-431
16107084571,5,0.0,WL-PL-431
16107084571,2,805998.6,WL-PL-431
16107084571,4,0.0,WL-PL-431
16107084638,4,0.0,WL-PL-431
16107084638,1,0.0,WL-PL-431
16107084638,5,0.0,WL-PL-431
16107084638,2,805998.6,WL-PL-431
16107084638,4,0.0,WL-PL-431
16107084658,4,0.0,WL-PL-431
16107084658,1,0.0,WL-PL-431
16107084658,5,0.0,WL-PL-431
16107084658,2,805998.6,WL-PL-431
16107084658,4,0.0,WL-PL-431
16107348575,4,0.0,WL-PL-431
16107348575,1,0.0,WL-PL-431
16107348575,5,0.0,WL-PL-431
16107348575,2,806004.063,WL-PL-431
16107348575,4,0.0,WL-PL-431
16107348840,4,0.0,WL-PL-431
16107348840,1,0.0,WL-PL-431
16107348840,5,0.0,WL-PL-431
16107348840,2,806004.063,WL-PL-431
16107348840,4,0.0,WL-PL-431
16107348913,4,0.0,WL-PL-431
16107348913,1,0.0,WL-PL-431
16107348913,5,0.0,WL-PL-431
16107348913,2,806004.063,WL-PL-431
16107348913,4,0.0,WL-PL-431
16107348980,4,0.0,WL-PL-431
16107348980,1,0.0,WL-PL-431
16107348980,5,0.0,WL-PL-431
16107348980,2,806004.063,WL-PL-431
16107348980,4,0.0,WL-PL-431
16107349009,4,0.0,WL-PL-431
16107349009,1,0.0,WL-PL-431
16107349009,5,0.0,WL-PL-431
16107349009,2,806004.063,WL-PL-431
16107349009,4,0.0,WL-PL-431
16107385836,4,0.0,PI-EN-900
16107385836,1,54.0,PI-EN-900
16107385836,5,-154860.0,PI-EN-900
16107385836,2,143500.734,PI-EN-900
16107385836,4,45704.91,PI-EN-900
16107385839,4,0.0,PI-EN-900
16107385839,1,54.0,PI-EN-900
16107385839,5,-154860.0,PI-EN-900
16107385839,2,143500.734,PI-EN-900
16107385839,4,45704.91,PI-EN-900
16107385842,4,0.0,PI-EN-900
16107385842,1,54.0,PI-EN-900
16107385842,5,-154860.0,PI-EN-900
16107385842,2,143500.734,PI-EN-900
16107385842,4,45704.91,PI-EN-900
16107385845,4,0.0,PI-EN-900
16107385845,1,54.0,PI-EN-900
16107385845,5,-154860.0,PI-EN-900
16107385845,2,143500.734,PI-EN-900
16107385845,4,45704.91,PI-EN-900
16107403843,4,0.0,PLO-TS-859
16107403843,1,0.0,PLO-TS-859
16107403843,5,0.0,PLO-TS-859
16107403843,2,502910.656,PLO-TS-859
16107403843,4,0.0,PLO-TS-859
16107403845,4,0.0,PLO-TS-859
16107403845,1,0.0,PLO-TS-859
16107403845,5,0.0,PLO-TS-859
16107403845,2,502910.656,PLO-TS-859
16107403845,4,0.0,PLO-TS-859
16107403848,4,0.0,PLO-TS-859
16107403848,1,0.0,PLO-TS-859
16107403848,5,0.0,PLO-TS-859
16107403848,2,502910.656,PLO-TS-859
16107403848,4,0.0,PLO-TS-859
16107403850,4,0.0,PLO-TS-859
16107403850,1,0.0,PLO-TS-859
16107403850,5,0.0,PLO-TS-859
16107403850,2,502910.656,PLO-TS-859
16107403850,4,0.0,PLO-TS-859
16107403854,4,0.0,PLO-TS-859
16107403854,1,0.0,PLO-TS-859
16107403854,5,0.0,PLO-TS-859
16107403854,2,502910.656,PLO-TS-859
16107403854,4,0.0,PLO-TS-859
16107403858,4,0.0,PLO-TS-859
16107403858,1,0.0,PLO-TS-859
16107403858,5,0.0,PLO-TS-859
16107403858,2,502910.656,PLO-TS-859
16107403858,4,0.0,PLO-TS-859
16107403861,4,0.0,PLO-TS-859
16107403861,1,0.0,PLO-TS-859
16107403861,5,0.0,PLO-TS-859
16107403861,2,502910.656,PLO-TS-859
16107403861,4,0.0,PLO-TS-859
16107403922,4,0.0,PLO-TS-859
16107403922,1,0.0,PLO-TS-859
16107403922,5,0.0,PLO-TS-859
16107403922,2,502910.656,PLO-TS-859
16107403922,4,0.0,PLO-TS-859
16107412327,4,0.0,WL-PL-431
16107412327,1,0.0,WL-PL-431
16107412327,5,0.0,WL-PL-431
16107412327,2,806007.0,WL-PL-431
16107412327,4,0.0,WL-PL-431
16107412328,4,0.0,WL-PL-431
16107412328,1,0.0,WL-PL-431
16107412328,5,0.0,WL-PL-431
16107412328,2,806007.0,WL-PL-431
16107412328,4,0.0,WL-PL-431
16107412333,4,0.0,WL-PL-431
16107412333,1,0.0,WL-PL-431
16107412333,5,0.0,WL-PL-431
16107412333,2,806007.0,WL-PL-431
16107412333,4,0.0,WL-PL-431
16107412337,4,0.0,WL-PL-431
16107412337,1,0.0,WL-PL-431
16107412337,5,0.0,WL-PL-431
16107412337,2,806007.0,WL-PL-431
16107412337,4,0.0,WL-PL-431
16107412340,4,0.0,WL-PL-431
16107412340,1,0.0,WL-PL-431
16107412340,5,0.0,WL-PL-431
16107412340,2,806007.0,WL-PL-431
16107412340,4,0.0,WL-PL-431
16107412342,4,0.0,WL-PL-431
16107412342,1,0.0,WL-PL-431
16107412342,5,0.0,WL-PL-431
16107412342,2,806007.0,WL-PL-431
16107412342,4,0.0,WL-PL-431
16107412394,4,0.0,WL-PL-431
16107412394,1,0.0,WL-PL-431
16107412394,5,0.0,WL-PL-431
16107412394,2,806007.0,WL-PL-431
16107412394,4,0.0,WL-PL-431
16107412395,4,0.0,WL-PL-431
16107412395,1,0.0,WL-PL-431
16107412395,5,0.0,WL-PL-431
16107412395,2,806007.0,WL-PL-431
16107412395,4,0.0,WL-PL-431
16107412397,4,0.0,WL-PL-431
16107412397,1,0.0,WL-PL-431
16107412397,5,0.0,WL-PL-431
16107412397,2,806007.0,WL-PL-431
16107412397,4,0.0,WL-PL-431
16107412398,4,0.0,WL-PL-431
16107412398,1,0.0,WL-PL-431
16107412398,5,0.0,WL-PL-431
16107412398,2,806007.0,WL-PL-431
16107412398,4,0.0,WL-PL-431
16107457685,4,0.0,PLO-TS-859
16107457685,1,0.0,PLO-TS-859
16107457685,5,0.0,PLO-TS-859
16107457685,2,502910.938,PLO-TS-859
16107457685,4,0.0,PLO-TS-859
16107457792,4,0.0,PLO-TS-859
16107457792,1,0.0,PLO-TS-859
16107457792,5,0.0,PLO-TS-859
16107457792,2,502910.938,PLO-TS-859
16107457792,4,0.0,PLO-TS-859
16107458601,4,0.0,PLO-TS-859
16107458601,1,0.0,PLO-TS-859
16107458601,5,0.0,PLO-TS-859
16107458601,2,502910.938,PLO-TS-859
16107458601,4,0.0,PLO-TS-859
16107529373,4,0.0,WL-PL-431
16107529373,1,0.0,WL-PL-431
16107529373,5,0.0,WL-PL-431
16107529373,2,806009.8,WL-PL-431
16107529373,4,0.0,WL-PL-431
16107529375,4,0.0,WL-PL-431
16107529375,1,0.0,WL-PL-431
16107529375,5,0.0,WL-PL-431
16107529375,2,806009.8,WL-PL-431
16107529375,4,0.0,WL-PL-431
16107529381,4,0.0,WL-PL-431
16107529381,1,0.0,WL-PL-431
16107529381,5,0.0,WL-PL-431
16107529381,2,806009.8,WL-PL-431
16107529381,4,0.0,WL-PL-431
16107529385,4,0.0,WL-PL-431
16107529385,1,0.0,WL-PL-431
16107529385,5,0.0,WL-PL-431
16107529385,2,806009.8,WL-PL-431
16107529385,4,0.0,WL-PL-431
16107529388,4,0.0,WL-PL-431
16107529388,1,0.0,WL-PL-431
16107529388,5,0.0,WL-PL-431
16107529388,2,806009.8,WL-PL-431
16107529388,4,0.0,WL-PL-431
16107529393,4,0.0,WL-PL-431
16107529393,1,0.0,WL-PL-431
16107529393,5,0.0,WL-PL-431
16107529393,2,806009.8,WL-PL-431
16107529393,4,0.0,WL-PL-431
16107529396,4,0.0,WL-PL-431
16107529396,1,0.0,WL-PL-431
16107529396,5,0.0,WL-PL-431
16107529396,2,806009.8,WL-PL-431
16107529396,4,0.0,WL-PL-431
16107529402,4,0.0,WL-PL-431
16107529402,1,0.0,WL-PL-431
16107529402,5,0.0,WL-PL-431
16107529402,2,806009.8,WL-PL-431
16107529402,4,0.0,WL-PL-431
16107529404,4,0.0,WL-PL-431
16107529404,1,0.0,WL-PL-431
16107529404,5,0.0,WL-PL-431
16107529404,2,806009.8,WL-PL-431
16107529404,4,0.0,WL-PL-431
16107529465,4,0.0,WL-PL-431
16107529465,1,0.0,WL-PL-431
16107529465,5,0.0,WL-PL-431
16107529465,2,806009.8,WL-PL-431
16107529465,4,0.0,WL-PL-431
16107529467,4,0.0,WL-PL-431
16107529467,1,0.0,WL-PL-431
16107529467,5,0.0,WL-PL-431
16107529467,2,806009.8,WL-PL-431
16107529467,4,0.0,WL-PL-431
16107529470,4,0.0,WL-PL-431
16107529470,1,0.0,WL-PL-431
16107529470,5,0.0,WL-PL-431
16107529470,2,806009.8,WL-PL-431
16107529470,4,0.0,WL-PL-431
16107529473,4,0.0,WL-PL-431
16107529473,1,0.0,WL-PL-431
16107529473,5,0.0,WL-PL-431
16107529473,2,806009.8,WL-PL-431
16107529473,4,0.0,WL-PL-431
16107575716,4,0.0,PI-EN-444
16107575716,1,22.8,PI-EN-444
16107575716,5,-148175.0,PI-EN-444
16107575716,2,179210.438,PI-EN-444
16107575716,4,50943.875,PI-EN-444
16107760330,4,0.0,PLO-TS-859
16107760330,1,0.0,PLO-TS-859
16107760330,5,0.0,PLO-TS-859
16107760330,2,502916.6,PLO-TS-859
16107760330,4,0.0,PLO-TS-859
16107800571,4,0.0,PLO-TS-859
16107800571,1,0.0,PLO-TS-859
16107800571,5,0.0,PLO-TS-859
16107800571,2,502916.625,PLO-TS-859
16107800571,4,0.0,PLO-TS-859
16107874951,4,0.0,PI-EN-900
16107874951,1,56.4,PI-EN-900
16107874951,5,-154860.0,PI-EN-900
16107874951,2,143504.516,PI-EN-900
16107874951,4,45706.56,PI-EN-900
16107986600,4,0.0,PI-EN-444
16107986600,1,24.0,PI-EN-444
16107986600,5,-148175.0,PI-EN-444
16107986600,2,179210.438,PI-EN-444
16107986600,4,50943.8867,PI-EN-444
16108013606,4,0.0,PI-EN-444
16108013606,1,24.8,PI-EN-444
16108013606,5,-148175.0,PI-EN-444
16108013606,2,179210.453,PI-EN-444
16108013606,4,50943.9766,PI-EN-444
16108095976,4,0.0,PI-EN-900
16108095976,1,54.0,PI-EN-900
16108095976,5,-154860.0,PI-EN-900
16108095976,2,143504.609,PI-EN-900
16108095976,4,45707.168,PI-EN-900
16108156048,4,0.0,PLO-TS-859
16108156048,1,0.0,PLO-TS-859
16108156048,5,0.0,PLO-TS-859
16108156048,2,502916.7,PLO-TS-859
16108156048,4,0.0,PLO-TS-859
16108156103,4,0.0,PLO-TS-859
16108156103,1,0.0,PLO-TS-859
16108156103,5,0.0,PLO-TS-859
16108156103,2,502916.7,PLO-TS-859
16108156103,4,0.0,PLO-TS-859
16108156784,4,0.0,PLO-TS-859
16108156784,1,0.0,PLO-TS-859
16108156784,5,0.0,PLO-TS-859
16108156784,2,502916.7,PLO-TS-859
16108156784,4,0.0,PLO-TS-859
16108156952,4,0.0,PLO-TS-859
16108156952,1,0.0,PLO-TS-859
16108156952,5,0.0,PLO-TS-859
16108156952,2,502916.7,PLO-TS-859
16108156952,4,0.0,PLO-TS-859
16108157105,4,0.0,PLO-TS-859
16108157105,1,0.0,PLO-TS-859
16108157105,5,0.0,PLO-TS-859
16108157105,2,502916.7,PLO-TS-859
16108157105,4,0.0,PLO-TS-859
16108157231,4,0.0,PLO-TS-859
16108157231,1,0.0,PLO-TS-859
16108157231,5,0.0,PLO-TS-859
16108157231,2,502916.7,PLO-TS-859
16108157231,4,0.0,PLO-TS-859
16108157357,4,0.0,PLO-TS-859
16108157357,1,0.0,PLO-TS-859
16108157357,5,0.0,PLO-TS-859
16108157357,2,502916.7,PLO-TS-859
16108157357,4,0.0,PLO-TS-859
16108274008,4,0.0,PLO-TS-856
16108274008,1,0.0,PLO-TS-856
16108274008,5,0.0,PLO-TS-856
16108274008,2,340408.875,PLO-TS-856
16108274008,4,0.0,PLO-TS-856
16108286765,4,0.0,PI-EN-900
16108286765,1,54.4,PI-EN-900
16108286765,5,-154860.0,PI-EN-900
16108286765,2,143508.328,PI-EN-900
16108286765,4,45708.7461,PI-EN-900
16108394751,4,0.0,WL-PL-431
16108394751,1,0.0,WL-PL-431
16108394751,5,0.0,WL-PL-431
16108394751,2,806026.938,WL-PL-431
16108394751,4,0.0,WL-PL-431
16108395076,4,0.0,WL-PL-431
16108395076,1,0.0,WL-PL-431
16108395076,5,0.0,WL-PL-431
16108395076,2,806026.938,WL-PL-431
16108395076,4,0.0,WL-PL-431
16108395170,4,0.0,WL-PL-431
16108395170,1,0.0,WL-PL-431
16108395170,5,0.0,WL-PL-431
16108395170,2,806026.938,WL-PL-431
16108395170,4,0.0,WL-PL-431
16108395242,4,0.0,WL-PL-431
16108395242,1,0.0,WL-PL-431
16108395242,5,0.0,WL-PL-431
16108395242,2,806026.938,WL-PL-431
16108395242,4,0.0,WL-PL-431
16108395268,4,0.0,WL-PL-431
16108395268,1,0.0,WL-PL-431
16108395268,5,0.0,WL-PL-431
16108395268,2,806026.938,WL-PL-431
16108395268,4,0.0,WL-PL-431
16108395481,4,0.0,WL-PL-431
16108395481,1,0.0,WL-PL-431
16108395481,5,0.0,WL-PL-431
16108395481,2,806026.938,WL-PL-431
16108395481,4,0.0,WL-PL-431
16108395729,4,0.0,WL-PL-431
16108395729,1,0.0,WL-PL-431
16108395729,5,0.0,WL-PL-431
16108395729,2,806026.938,WL-PL-431
16108395729,4,0.0,WL-PL-431
16108395790,4,0.0,WL-PL-431
16108395790,1,0.0,WL-PL-431
16108395790,5,0.0,WL-PL-431
16108395790,2,806026.938,WL-PL-431
16108395790,4,0.0,WL-PL-431
16108395869,4,0.0,WL-PL-431
16108395869,1,0.0,WL-PL-431
16108395869,5,0.0,WL-PL-431
16108395869,2,806026.938,WL-PL-431
16108395869,4,0.0,WL-PL-431
16108395887,4,0.0,WL-PL-431
16108395887,1,0.0,WL-PL-431
16108395887,5,0.0,WL-PL-431
16108395887,2,806026.938,WL-PL-431
16108395887,4,0.0,WL-PL-431
16108396405,4,0.0,WL-PL-431
16108396405,1,0.0,WL-PL-431
16108396405,5,0.0,WL-PL-431
16108396405,2,806026.938,WL-PL-431
16108396405,4,0.0,WL-PL-431
16108396711,4,0.0,WL-PL-431
16108396711,1,0.0,WL-PL-431
16108396711,5,0.0,WL-PL-431
16108396711,2,806026.938,WL-PL-431
16108396711,4,0.0,WL-PL-431
16108396833,4,0.0,WL-PL-431
16108396833,1,0.0,WL-PL-431
16108396833,5,0.0,WL-PL-431
16108396833,2,806026.938,WL-PL-431
16108396833,4,0.0,WL-PL-431
16108396918,4,0.0,WL-PL-431
16108396918,1,0.0,WL-PL-431
16108396918,5,0.0,WL-PL-431
16108396918,2,806026.938,WL-PL-431
16108396918,4,0.0,WL-PL-431
16108396974,4,0.0,WL-PL-431
16108396974,1,0.0,WL-PL-431
16108396974,5,0.0,WL-PL-431
16108396974,2,806026.938,WL-PL-431
16108396974,4,0.0,WL-PL-431
16108397119,4,0.0,WL-PL-431
16108397119,1,0.0,WL-PL-431
16108397119,5,0.0,WL-PL-431
16108397119,2,806026.938,WL-PL-431
16108397119,4,0.0,WL-PL-431
16108397401,4,0.0,WL-PL-431
16108397401,1,0.0,WL-PL-431
16108397401,5,0.0,WL-PL-431
16108397401,2,806026.938,WL-PL-431
16108397401,4,0.0,WL-PL-431
16108397493,4,0.0,WL-PL-431
16108397493,1,0.0,WL-PL-431
16108397493,5,0.0,WL-PL-431
16108397493,2,806026.938,WL-PL-431
16108397493,4,0.0,WL-PL-431
16108397539,4,0.0,WL-PL-431
16108397539,1,0.0,WL-PL-431
16108397539,5,0.0,WL-PL-431
16108397539,2,806026.938,WL-PL-431
16108397539,4,0.0,WL-PL-431
16108397570,4,0.0,WL-PL-431
16108397570,1,0.0,WL-PL-431
16108397570,5,0.0,WL-PL-431
16108397570,2,806026.938,WL-PL-431
16108397570,4,0.0,WL-PL-431
16108397840,4,0.0,WL-PL-431
16108397840,1,0.0,WL-PL-431
16108397840,5,0.0,WL-PL-431
16108397840,2,806026.938,WL-PL-431
16108397840,4,0.0,WL-PL-431
16108398123,4,0.0,WL-PL-431
16108398123,1,0.0,WL-PL-431
16108398123,5,0.0,WL-PL-431
16108398123,2,806026.938,WL-PL-431
16108398123,4,0.0,WL-PL-431
16108398186,4,0.0,WL-PL-431
16108398186,1,0.0,WL-PL-431
16108398186,5,0.0,WL-PL-431
16108398186,2,806026.938,WL-PL-431
16108398186,4,0.0,WL-PL-431
16108398227,4,0.0,WL-PL-431
16108398227,1,0.0,WL-PL-431
16108398227,5,0.0,WL-PL-431
16108398227,2,806026.938,WL-PL-431
16108398227,4,0.0,WL-PL-431
16108398326,4,0.0,WL-PL-431
16108398326,1,0.0,WL-PL-431
16108398326,5,0.0,WL-PL-431
16108398326,2,806026.938,WL-PL-431
16108398326,4,0.0,WL-PL-431
16108398512,4,0.0,WL-PL-431
16108398512,1,0.0,WL-PL-431
16108398512,5,0.0,WL-PL-431
16108398512,2,806026.938,WL-PL-431
16108398512,4,0.0,WL-PL-431
16108398897,4,0.0,WL-PL-431
16108398897,1,0.0,WL-PL-431
16108398897,5,0.0,WL-PL-431
16108398897,2,806026.938,WL-PL-431
16108398897,4,0.0,WL-PL-431
16108398971,4,0.0,WL-PL-431
16108398971,1,0.0,WL-PL-431
16108398971,5,0.0,WL-PL-431
16108398971,2,806026.938,WL-PL-431
16108398971,4,0.0,WL-PL-431
16108421456,4,0.0,PLO-TS-856
16108421456,1,0.0,PLO-TS-856
16108421456,5,0.0,PLO-TS-856
16108421456,2,340409.3,PLO-TS-856
16108421456,4,0.0,PLO-TS-856
16108572623,4,0.0,PI-EN-900
16108572623,1,54.4,PI-EN-900
16108572623,5,-154860.0,PI-EN-900
16108572623,2,143508.328,PI-EN-900
16108572623,4,45708.7656,PI-EN-900
16108572684,4,0.0,PI-EN-900
16108572684,1,54.4,PI-EN-900
16108572684,5,-154860.0,PI-EN-900
16108572684,2,143508.328,PI-EN-900
16108572684,4,45708.7656,PI-EN-900
16108572775,4,0.0,PI-EN-900
16108572775,1,54.8,PI-EN-900
16108572775,5,-154860.0,PI-EN-900
16108572775,2,143508.328,PI-EN-900
16108572775,4,45708.7734,PI-EN-900
16108690991,4,0.0,PLO-TS-859
16108690991,1,0.0,PLO-TS-859
16108690991,5,0.0,PLO-TS-859
16108690991,2,502923.281,PLO-TS-859
16108690991,4,0.0,PLO-TS-859
16108691055,4,0.0,PLO-TS-859
16108691055,1,0.0,PLO-TS-859
16108691055,5,0.0,PLO-TS-859
16108691055,2,502923.281,PLO-TS-859
16108691055,4,0.0,PLO-TS-859
16108691161,4,0.0,PLO-TS-859
16108691161,1,0.0,PLO-TS-859
16108691161,5,0.0,PLO-TS-859
16108691161,2,502923.281,PLO-TS-859
16108691161,4,0.0,PLO-TS-859
16108741285,4,0.0,WL-PL-431
16108741285,1,0.0,WL-PL-431
16108741285,5,0.0,WL-PL-431
16108741285,2,806032.563,WL-PL-431
16108741285,4,0.0,WL-PL-431
16108741307,4,0.0,WL-PL-431
16108741307,1,0.0,WL-PL-431
16108741307,5,0.0,WL-PL-431
16108741307,2,806032.563,WL-PL-431
16108741307,4,0.0,WL-PL-431
16108763223,4,0.0,PLO-TS-856
16108763223,1,0.0,PLO-TS-856
16108763223,5,0.0,PLO-TS-856
16108763223,2,340409.875,PLO-TS-856
16108763223,4,0.0,PLO-TS-856
16108763406,4,0.0,PLO-TS-856
16108763406,1,0.0,PLO-TS-856
16108763406,5,0.0,PLO-TS-856
16108763406,2,340409.875,PLO-TS-856
16108763406,4,0.0,PLO-TS-856
16108763415,4,0.0,PLO-TS-856
16108763415,1,0.0,PLO-TS-856
16108763415,5,0.0,PLO-TS-856
16108763415,2,340409.875,PLO-TS-856
16108763415,4,0.0,PLO-TS-856
16108780113,4,0.0,PLO-TS-859
16108780113,1,0.0,PLO-TS-859
16108780113,5,0.0,PLO-TS-859
16108780113,2,502923.281,PLO-TS-859
16108780113,4,0.0,PLO-TS-859
16108780177,4,0.0,PLO-TS-859
16108780177,1,0.0,PLO-TS-859
16108780177,5,0.0,PLO-TS-859
16108780177,2,502923.281,PLO-TS-859
16108780177,4,0.0,PLO-TS-859
16108780179,4,0.0,PLO-TS-859
16108780179,1,0.0,PLO-TS-859
16108780179,5,0.0,PLO-TS-859
16108780179,2,502923.281,PLO-TS-859
16108780179,4,0.0,PLO-TS-859
16108788301,4,0.0,WL-PL-431
16108788301,1,0.0,WL-PL-431
16108788301,5,0.0,WL-PL-431
16108788301,2,806032.9,WL-PL-431
16108788301,4,0.0,WL-PL-431
16108788718,4,0.0,WL-PL-431
16108788718,1,0.0,WL-PL-431
16108788718,5,0.0,WL-PL-431
16108788718,2,806032.9,WL-PL-431
16108788718,4,0.0,WL-PL-431
16108788791,4,0.0,WL-PL-431
16108788791,1,0.0,WL-PL-431
16108788791,5,0.0,WL-PL-431
16108788791,2,806032.9,WL-PL-431
16108788791,4,0.0,WL-PL-431
16108788886,4,0.0,WL-PL-431
16108788886,1,0.0,WL-PL-431
16108788886,5,0.0,WL-PL-431
16108788886,2,806032.9,WL-PL-431
16108788886,4,0.0,WL-PL-431
16108788948,4,0.0,WL-PL-431
16108788948,1,0.0,WL-PL-431
16108788948,5,0.0,WL-PL-431
16108788948,2,806032.9,WL-PL-431
16108788948,4,0.0,WL-PL-431
16108788951,4,0.0,WL-PL-431
16108788951,1,0.0,WL-PL-431
16108788951,5,0.0,WL-PL-431
16108788951,2,806032.9,WL-PL-431
16108788951,4,0.0,WL-PL-431
16108838703,4,0.0,PI-EN-900
16108838703,1,54.0,PI-EN-900
16108838703,5,-154860.0,PI-EN-900
16108838703,2,143512.063,PI-EN-900
16108838703,4,45710.33,PI-EN-900
16108838805,4,0.0,PI-EN-900
16108838805,1,54.0,PI-EN-900
16108838805,5,-154860.0,PI-EN-900
16108838805,2,143512.063,PI-EN-900
16108838805,4,45710.33,PI-EN-900
16108838932,4,0.0,PI-EN-900
16108838932,1,54.0,PI-EN-900
16108838932,5,-154860.0,PI-EN-900
16108838932,2,143512.063,PI-EN-900
16108838932,4,45710.33,PI-EN-900
16108838990,4,0.0,PI-EN-900
16108838990,1,54.0,PI-EN-900
16108838990,5,-154860.0,PI-EN-900
16108838990,2,143512.063,PI-EN-900
16108838990,4,45710.33,PI-EN-900
16109507356,4,0.0,PI-EN-444
16109507356,1,18.0,PI-EN-444
16109507356,5,-148175.0,PI-EN-444
16109507356,2,179222.281,PI-EN-444
16109507356,4,50948.13,PI-EN-444
16109508672,4,0.0,PI-EN-444
16109508672,1,18.0,PI-EN-444
16109508672,5,-148175.0,PI-EN-444
16109508672,2,179222.281,PI-EN-444
16109508672,4,50948.1328,PI-EN-444
16109508811,4,0.0,PI-EN-444
16109508811,1,18.0,PI-EN-444
16109508811,5,-148175.0,PI-EN-444
16109508811,2,179222.281,PI-EN-444
16109508811,4,50948.1328,PI-EN-444
16109508876,4,0.0,PI-EN-444
16109508876,1,18.0,PI-EN-444
16109508876,5,-148175.0,PI-EN-444
16109508876,2,179222.281,PI-EN-444
16109508876,4,50948.1328,PI-EN-444
16109508915,4,0.0,PI-EN-444
16109508915,1,18.0,PI-EN-444
16109508915,5,-148175.0,PI-EN-444
16109508915,2,179222.281,PI-EN-444
16109508915,4,50948.1328,PI-EN-444
16109508917,4,0.0,PI-EN-444
16109508917,1,18.0,PI-EN-444
16109508917,5,-148175.0,PI-EN-444
16109508917,2,179222.281,PI-EN-444
16109508917,4,50948.1328,PI-EN-444
16110141877,4,0.0,PLO-TS-856
16110141877,1,0.0,PLO-TS-856
16110141877,5,0.0,PLO-TS-856
16110141877,2,340409.875,PLO-TS-856
16110141877,4,0.0,PLO-TS-856
16110141880,4,0.0,PLO-TS-859
16110141880,1,0.0,PLO-TS-859
16110141880,5,0.0,PLO-TS-859
16110141880,2,502923.281,PLO-TS-859
16110141880,4,0.0,PLO-TS-859
16110141956,4,0.0,PI-EN-900
16110141956,1,54.8,PI-EN-900
16110141956,5,-154860.0,PI-EN-900
16110141956,2,143512.359,PI-EN-900
16110141956,4,45710.53,PI-EN-900
16110141975,4,0.0,WL-PL-431
16110141975,1,0.0,WL-PL-431
16110141975,5,0.0,WL-PL-431
16110141975,2,806032.9,WL-PL-431
16110141975,4,0.0,WL-PL-431
16110181709,4,0.0,WL-PL-431
16110181709,1,0.0,WL-PL-431
16110181709,5,0.0,WL-PL-431
16110181709,2,806032.9,WL-PL-431
16110181709,4,0.0,WL-PL-431
16110181712,4,0.0,WL-PL-431
16110181712,1,0.0,WL-PL-431
16110181712,5,0.0,WL-PL-431
16110181712,2,806032.9,WL-PL-431
16110181712,4,0.0,WL-PL-431
16110181716,4,0.0,WL-PL-431
16110181716,1,0.0,WL-PL-431
16110181716,5,0.0,WL-PL-431
16110181716,2,806032.9,WL-PL-431
16110181716,4,0.0,WL-PL-431
16110181717,4,0.0,WL-PL-431
16110181717,1,0.0,WL-PL-431
16110181717,5,0.0,WL-PL-431
16110181717,2,806032.9,WL-PL-431
16110181717,4,0.0,WL-PL-431
16110181718,4,0.0,WL-PL-431
16110181718,1,0.0,WL-PL-431
16110181718,5,0.0,WL-PL-431
16110181718,2,806032.9,WL-PL-431
16110181718,4,0.0,WL-PL-431
16110181722,4,0.0,WL-PL-431
16110181722,1,0.0,WL-PL-431
16110181722,5,0.0,WL-PL-431
16110181722,2,806032.9,WL-PL-431
16110181722,4,0.0,WL-PL-431
16110181724,4,0.0,WL-PL-431
16110181724,1,0.0,WL-PL-431
16110181724,5,0.0,WL-PL-431
16110181724,2,806032.9,WL-PL-431
16110181724,4,0.0,WL-PL-431
16110181727,4,0.0,WL-PL-431
16110181727,1,0.0,WL-PL-431
16110181727,5,0.0,WL-PL-431
16110181727,2,806032.9,WL-PL-431
16110181727,4,0.0,WL-PL-431
16110181730,4,0.0,WL-PL-431
16110181730,1,0.0,WL-PL-431
